GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 1 2.7924 2.7927
RES 1 64 cn.s0 25.1832
RES 1 64 dn.s1 18.3200
RES 1 64 cn.s2 25.2018
RES 1 64 dn.s3 18.3018
RES 1 64 cn.s4 25.1522
RES 1 64 dn.s5 18.2962
RES 1 64 cn.s6 25.1867
RES 1 64 dn.s7 18.3001
RES 1 256 cn.s0 45.7303
RES 1 256 dn.s1 45.6161
RES 1 256 cn.s2 45.7625
RES 1 256 dn.s3 45.7306
RES 1 256 cn.s4 45.6221
RES 1 256 dn.s5 45.6664
RES 1 256 cn.s6 45.6176
RES 1 256 dn.s7 45.6798
RES 1 512 cn.s0 84.7037
RES 1 512 dn.s1 84.5905
RES 1 512 cn.s2 84.7274
RES 1 512 dn.s3 84.6395
RES 1 512 cn.s4 84.5553
RES 1 512 dn.s5 84.5720
RES 1 512 cn.s6 84.7241
RES 1 512 dn.s7 84.5426
RES 1 1024 cn.s0 162.2540
RES 1 1024 dn.s1 162.3597
RES 1 1024 cn.s2 162.4743
RES 1 1024 dn.s3 162.2143
RES 1 1024 cn.s4 162.4529
RES 1 1024 dn.s5 162.4745
RES 1 1024 cn.s6 162.4580
RES 1 1024 dn.s7 162.3143
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 2 2.7927 2.7928
RES 2 64 cn.s0 25.1660
RES 2 64 dn.s1 18.3208
RES 2 64 cn.s2 25.1773
RES 2 64 dn.s3 18.3281
RES 2 64 cn.s4 25.1417
RES 2 64 dn.s5 18.3041
RES 2 64 cn.s6 25.1950
RES 2 64 dn.s7 18.3062
RES 2 256 cn.s0 45.6714
RES 2 256 dn.s1 45.6865
RES 2 256 cn.s2 45.5379
RES 2 256 dn.s3 45.6116
RES 2 256 cn.s4 45.5368
RES 2 256 dn.s5 45.5260
RES 2 256 cn.s6 45.5756
RES 2 256 dn.s7 45.5687
RES 2 512 cn.s0 84.6264
RES 2 512 dn.s1 84.5620
RES 2 512 cn.s2 84.6548
RES 2 512 dn.s3 84.5924
RES 2 512 cn.s4 84.4797
RES 2 512 dn.s5 84.6329
RES 2 512 cn.s6 84.6497
RES 2 512 dn.s7 84.5812
RES 2 1024 cn.s0 162.3400
RES 2 1024 dn.s1 162.1871
RES 2 1024 cn.s2 162.3779
RES 2 1024 dn.s3 162.1582
RES 2 1024 cn.s4 162.1800
RES 2 1024 dn.s5 162.1799
RES 2 1024 cn.s6 162.5216
RES 2 1024 dn.s7 162.3789
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 3 2.7925 2.7927
RES 3 64 cn.s0 25.1712
RES 3 64 dn.s1 18.3177
RES 3 64 cn.s2 25.1838
RES 3 64 dn.s3 18.3275
RES 3 64 cn.s4 25.1477
RES 3 64 dn.s5 18.3121
RES 3 64 cn.s6 25.1876
RES 3 64 dn.s7 18.3181
RES 3 256 cn.s0 45.7289
RES 3 256 dn.s1 45.6192
RES 3 256 cn.s2 45.6090
RES 3 256 dn.s3 45.6583
RES 3 256 cn.s4 45.5491
RES 3 256 dn.s5 45.5803
RES 3 256 cn.s6 45.6305
RES 3 256 dn.s7 45.6654
RES 3 512 cn.s0 84.6578
RES 3 512 dn.s1 84.5350
RES 3 512 cn.s2 84.6693
RES 3 512 dn.s3 84.5183
RES 3 512 cn.s4 84.5793
RES 3 512 dn.s5 84.6446
RES 3 512 cn.s6 84.5983
RES 3 512 dn.s7 84.2092
RES 3 1024 cn.s0 162.5152
RES 3 1024 dn.s1 162.1852
RES 3 1024 cn.s2 162.2597
RES 3 1024 dn.s3 162.1728
RES 3 1024 cn.s4 162.2471
RES 3 1024 dn.s5 162.3323
RES 3 1024 cn.s6 162.4529
RES 3 1024 dn.s7 162.2270
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 4 2.7927 2.7927
RES 4 64 cn.s0 25.1465
RES 4 64 dn.s1 18.3109
RES 4 64 cn.s2 25.1786
RES 4 64 dn.s3 18.3220
RES 4 64 cn.s4 25.1477
RES 4 64 dn.s5 18.3025
RES 4 64 cn.s6 25.1609
RES 4 64 dn.s7 18.3202
RES 4 256 cn.s0 45.7330
RES 4 256 dn.s1 45.5492
RES 4 256 cn.s2 45.5632
RES 4 256 dn.s3 45.6919
RES 4 256 cn.s4 45.6375
RES 4 256 dn.s5 45.6666
RES 4 256 cn.s6 45.5506
RES 4 256 dn.s7 45.6590
RES 4 512 cn.s0 84.6915
RES 4 512 dn.s1 84.5410
RES 4 512 cn.s2 84.7138
RES 4 512 dn.s3 84.6743
RES 4 512 cn.s4 84.5610
RES 4 512 dn.s5 84.7155
RES 4 512 cn.s6 84.6440
RES 4 512 dn.s7 84.5598
RES 4 1024 cn.s0 162.3252
RES 4 1024 dn.s1 162.2994
RES 4 1024 cn.s2 162.5240
RES 4 1024 dn.s3 162.1588
RES 4 1024 cn.s4 162.3728
RES 4 1024 dn.s5 162.2548
RES 4 1024 cn.s6 162.4054
RES 4 1024 dn.s7 162.2648
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 5 2.7925 2.7930
RES 5 64 cn.s0 25.1450
RES 5 64 dn.s1 18.3250
RES 5 64 cn.s2 25.1880
RES 5 64 dn.s3 18.3233
RES 5 64 cn.s4 25.1559
RES 5 64 dn.s5 18.3028
RES 5 64 cn.s6 25.1620
RES 5 64 dn.s7 18.3205
RES 5 256 cn.s0 45.6835
RES 5 256 dn.s1 45.6211
RES 5 256 cn.s2 45.5824
RES 5 256 dn.s3 45.7146
RES 5 256 cn.s4 45.6005
RES 5 256 dn.s5 45.5966
RES 5 256 cn.s6 45.5068
RES 5 256 dn.s7 45.6565
RES 5 512 cn.s0 84.6947
RES 5 512 dn.s1 84.5202
RES 5 512 cn.s2 84.6950
RES 5 512 dn.s3 84.5461
RES 5 512 cn.s4 84.4498
RES 5 512 dn.s5 84.4693
RES 5 512 cn.s6 84.7682
RES 5 512 dn.s7 84.5824
RES 5 1024 cn.s0 162.3422
RES 5 1024 dn.s1 162.1889
RES 5 1024 cn.s2 162.3942
RES 5 1024 dn.s3 162.2225
RES 5 1024 cn.s4 162.3122
RES 5 1024 dn.s5 162.2076
RES 5 1024 cn.s6 162.4268
RES 5 1024 dn.s7 162.2275
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 6 2.7924 2.7927
RES 6 64 cn.s0 25.1571
RES 6 64 dn.s1 18.3055
RES 6 64 cn.s2 25.2103
RES 6 64 dn.s3 18.3253
RES 6 64 cn.s4 25.1493
RES 6 64 dn.s5 18.3051
RES 6 64 cn.s6 25.1823
RES 6 64 dn.s7 18.3208
