GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 1 2.7927 2.7928
RES 1 64 cn.s0 25.1697
RES 1 64 dn.s1 18.3961
RES 1 64 cn.s2 25.1547
RES 1 64 dn.s3 18.3806
RES 1 64 cn.s4 25.1534
RES 1 64 dn.s5 18.3742
RES 1 64 cn.s6 25.1556
RES 1 64 dn.s7 18.3839
RES 1 256 cn.s0 45.6370
RES 1 256 dn.s1 45.4301
RES 1 256 cn.s2 45.6035
RES 1 256 dn.s3 45.5236
RES 1 256 cn.s4 45.5804
RES 1 256 dn.s5 45.6474
RES 1 256 cn.s6 45.6121
RES 1 256 dn.s7 45.4978
RES 1 512 cn.s0 84.5578
RES 1 512 dn.s1 84.6655
RES 1 512 cn.s2 84.5528
RES 1 512 dn.s3 84.7279
RES 1 512 cn.s4 84.5216
RES 1 512 dn.s5 84.6571
RES 1 512 cn.s6 84.5683
RES 1 512 dn.s7 84.6449
RES 1 1024 cn.s0 162.2920
RES 1 1024 dn.s1 162.4160
RES 1 1024 cn.s2 162.2769
RES 1 1024 dn.s3 162.3097
RES 1 1024 cn.s4 162.2217
RES 1 1024 dn.s5 162.5319
RES 1 1024 cn.s6 161.9500
RES 1 1024 dn.s7 162.3140
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 2 2.7925 2.7930
RES 2 64 cn.s0 25.1552
RES 2 64 dn.s1 18.3796
RES 2 64 cn.s2 25.1603
RES 2 64 dn.s3 18.3838
RES 2 64 cn.s4 25.1519
RES 2 64 dn.s5 18.3941
RES 2 64 cn.s6 25.1639
RES 2 64 dn.s7 18.4014
RES 2 256 cn.s0 45.6185
RES 2 256 dn.s1 45.5063
RES 2 256 cn.s2 45.7204
RES 2 256 dn.s3 45.5383
RES 2 256 cn.s4 45.6904
RES 2 256 dn.s5 45.6786
RES 2 256 cn.s6 45.5822
RES 2 256 dn.s7 45.5033
RES 2 512 cn.s0 84.5403
RES 2 512 dn.s1 84.6729
RES 2 512 cn.s2 84.5500
RES 2 512 dn.s3 84.9511
RES 2 512 cn.s4 84.5186
RES 2 512 dn.s5 84.6236
RES 2 512 cn.s6 84.5406
RES 2 512 dn.s7 84.6680
RES 2 1024 cn.s0 162.2555
RES 2 1024 dn.s1 162.3344
RES 2 1024 cn.s2 162.1804
RES 2 1024 dn.s3 162.4760
RES 2 1024 cn.s4 162.0137
RES 2 1024 dn.s5 162.4505
RES 2 1024 cn.s6 162.0132
RES 2 1024 dn.s7 162.3710
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 3 2.7928 2.7929
RES 3 64 cn.s0 25.1759
RES 3 64 dn.s1 18.3816
RES 3 64 cn.s2 25.1669
RES 3 64 dn.s3 18.3971
RES 3 64 cn.s4 25.1628
RES 3 64 dn.s5 18.3841
RES 3 64 cn.s6 25.1599
RES 3 64 dn.s7 18.4002
RES 3 256 cn.s0 45.6703
RES 3 256 dn.s1 45.4453
RES 3 256 cn.s2 45.6520
RES 3 256 dn.s3 45.4692
RES 3 256 cn.s4 45.6275
RES 3 256 dn.s5 45.5751
RES 3 256 cn.s6 45.7787
RES 3 256 dn.s7 45.4938
RES 3 512 cn.s0 84.5369
RES 3 512 dn.s1 84.6788
RES 3 512 cn.s2 84.6514
RES 3 512 dn.s3 84.6878
RES 3 512 cn.s4 84.5366
RES 3 512 dn.s5 84.5513
RES 3 512 cn.s6 84.4695
RES 3 512 dn.s7 84.6233
RES 3 1024 cn.s0 162.3033
RES 3 1024 dn.s1 162.0757
RES 3 1024 cn.s2 162.2584
RES 3 1024 dn.s3 162.3964
RES 3 1024 cn.s4 162.1181
