GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 1 2.7926 2.7923
RES 1 64 cn.s0 25.1732
RES 1 64 dn.s1 18.4096
RES 1 64 cn.s2 25.1758
RES 1 64 dn.s3 18.3836
RES 1 64 cn.s4 25.1871
RES 1 64 dn.s5 18.4031
RES 1 64 cn.s6 25.1666
RES 1 64 dn.s7 18.3764
RES 1 256 cn.s0 45.6277
RES 1 256 dn.s1 45.5403
RES 1 256 cn.s2 45.6239
RES 1 256 dn.s3 45.5172
RES 1 256 cn.s4 45.6134
RES 1 256 dn.s5 45.5556
RES 1 256 cn.s6 45.6455
RES 1 256 dn.s7 45.5065
RES 1 512 cn.s0 84.6555
RES 1 512 dn.s1 84.7692
RES 1 512 cn.s2 84.5681
RES 1 512 dn.s3 84.7110
RES 1 512 cn.s4 84.6280
RES 1 512 dn.s5 84.7513
RES 1 512 cn.s6 84.7171
RES 1 512 dn.s7 84.6534
RES 1 1024 cn.s0 162.2724
RES 1 1024 dn.s1 162.5856
RES 1 1024 cn.s2 162.2226
RES 1 1024 dn.s3 162.3732
RES 1 1024 cn.s4 162.4770
RES 1 1024 dn.s5 162.5240
RES 1 1024 cn.s6 162.0872
RES 1 1024 dn.s7 162.5748
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 2 2.7921 2.7926
RES 2 64 cn.s0 25.1592
RES 2 64 dn.s1 18.3853
RES 2 64 cn.s2 25.1797
RES 2 64 dn.s3 18.3849
RES 2 64 cn.s4 25.1933
RES 2 64 dn.s5 18.3969
RES 2 64 cn.s6 25.1679
RES 2 64 dn.s7 18.3860
RES 2 256 cn.s0 45.7048
RES 2 256 dn.s1 45.5509
RES 2 256 cn.s2 45.6592
RES 2 256 dn.s3 45.4917
RES 2 256 cn.s4 45.6322
RES 2 256 dn.s5 45.6854
RES 2 256 cn.s6 45.5655
RES 2 256 dn.s7 45.5266
RES 2 512 cn.s0 84.6219
RES 2 512 dn.s1 84.7462
RES 2 512 cn.s2 84.7484
RES 2 512 dn.s3 84.7330
RES 2 512 cn.s4 84.5890
RES 2 512 dn.s5 84.6917
RES 2 512 cn.s6 84.5562
RES 2 512 dn.s7 84.7173
RES 2 1024 cn.s0 162.2907
RES 2 1024 dn.s1 162.5918
RES 2 1024 cn.s2 162.2617
RES 2 1024 dn.s3 162.4619
RES 2 1024 cn.s4 162.4815
RES 2 1024 dn.s5 162.4877
RES 2 1024 cn.s6 162.3101
RES 2 1024 dn.s7 162.3391
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 3 2.7922 2.7927
RES 3 64 cn.s0 25.1945
RES 3 64 dn.s1 18.3965
RES 3 64 cn.s2 25.1773
RES 3 64 dn.s3 18.3789
RES 3 64 cn.s4 25.1835
RES 3 64 dn.s5 18.3913
RES 3 64 cn.s6 25.1801
RES 3 64 dn.s7 18.3967
RES 3 256 cn.s0 45.6948
RES 3 256 dn.s1 45.5541
RES 3 256 cn.s2 45.6333
RES 3 256 dn.s3 45.4593
RES 3 256 cn.s4 45.7229
RES 3 256 dn.s5 45.6362
RES 3 256 cn.s6 45.6607
RES 3 256 dn.s7 45.5899
RES 3 512 cn.s0 84.6645
RES 3 512 dn.s1 84.6471
RES 3 512 cn.s2 84.5584
RES 3 512 dn.s3 84.8633
RES 3 512 cn.s4 84.6760
RES 3 512 dn.s5 84.6980
RES 3 512 cn.s6 84.5100
RES 3 512 dn.s7 84.7024
RES 3 1024 cn.s0 162.3062
RES 3 1024 dn.s1 162.4861
RES 3 1024 cn.s2 162.1415
RES 3 1024 dn.s3 162.4594
RES 3 1024 cn.s4 162.5242
RES 3 1024 dn.s5 162.2961
RES 3 1024 cn.s6 161.8266
RES 3 1024 dn.s7 162.3163
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 4 2.7926 2.7923
RES 4 64 cn.s0 25.1761
RES 4 64 dn.s1 18.3786
RES 4 64 cn.s2 25.1670
RES 4 64 dn.s3 18.3781
RES 4 64 cn.s4 25.1966
RES 4 64 dn.s5 18.3756
RES 4 64 cn.s6 25.1546
RES 4 64 dn.s7 18.4025
RES 4 256 cn.s0 45.6916
RES 4 256 dn.s1 45.5413
RES 4 256 cn.s2 45.6101
RES 4 256 dn.s3 45.5473
RES 4 256 cn.s4 45.6612
RES 4 256 dn.s5 45.6242
RES 4 256 cn.s6 45.5966
RES 4 256 dn.s7 45.5098
RES 4 512 cn.s0 84.6235
RES 4 512 dn.s1 84.7004
RES 4 512 cn.s2 84.5787
RES 4 512 dn.s3 84.7856
RES 4 512 cn.s4 84.6349
RES 4 512 dn.s5 84.6930
RES 4 512 cn.s6 84.5254
RES 4 512 dn.s7 84.5554
RES 4 1024 cn.s0 162.2946
RES 4 1024 dn.s1 162.4387
RES 4 1024 cn.s2 162.3361
RES 4 1024 dn.s3 162.3168
RES 4 1024 cn.s4 162.2685
RES 4 1024 dn.s5 162.4716
RES 4 1024 cn.s6 162.0868
RES 4 1024 dn.s7 162.3079
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 5 2.7925 2.7925
RES 5 64 cn.s0 25.1587
RES 5 64 dn.s1 18.3939
RES 5 64 cn.s2 25.1772
RES 5 64 dn.s3 18.3748
RES 5 64 cn.s4 25.1607
RES 5 64 dn.s5 18.3786
RES 5 64 cn.s6 25.1747
RES 5 64 dn.s7 18.3910
RES 5 256 cn.s0 45.6594
RES 5 256 dn.s1 45.4668
RES 5 256 cn.s2 45.6724
RES 5 256 dn.s3 45.4831
RES 5 256 cn.s4 45.7167
RES 5 256 dn.s5 45.4437
RES 5 256 cn.s6 45.6789
RES 5 256 dn.s7 45.5301
RES 5 512 cn.s0 84.5516
RES 5 512 dn.s1 84.8688
RES 5 512 cn.s2 84.6193
RES 5 512 dn.s3 84.7057
RES 5 512 cn.s4 84.7565
RES 5 512 dn.s5 84.2274
RES 5 512 cn.s6 84.4918
RES 5 512 dn.s7 84.8201
RES 5 1024 cn.s0 162.2525
RES 5 1024 dn.s1 162.5078
RES 5 1024 cn.s2 162.1554
RES 5 1024 dn.s3 162.6504
RES 5 1024 cn.s4 162.4271
RES 5 1024 dn.s5 162.3287
RES 5 1024 cn.s6 162.0695
RES 5 1024 dn.s7 162.6201
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 6 2.7925 2.7923
RES 6 64 cn.s0 25.1776
RES 6 64 dn.s1 18.3997
RES 6 64 cn.s2 25.1824
RES 6 64 dn.s3 18.3753
RES 6 64 cn.s4 25.1906
RES 6 64 dn.s5 18.3837
RES 6 64 cn.s6 25.1736
RES 6 64 dn.s7 18.4021
RES 6 256 cn.s0 45.6531
RES 6 256 dn.s1 45.5048
RES 6 256 cn.s2 45.5714
RES 6 256 dn.s3 45.4916
RES 6 256 cn.s4 45.6418
RES 6 256 dn.s5 45.6034
RES 6 256 cn.s6 45.5760
RES 6 256 dn.s7 45.4902
RES 6 512 cn.s0 84.5880
RES 6 512 dn.s1 84.8571
RES 6 512 cn.s2 84.5913
RES 6 512 dn.s3 84.7580
RES 6 512 cn.s4 84.5652
RES 6 512 dn.s5 84.6845
RES 6 512 cn.s6 84.5858
RES 6 512 dn.s7 84.6617
RES 6 1024 cn.s0 162.4785
RES 6 1024 dn.s1 162.4619
RES 6 1024 cn.s2 162.4317
RES 6 1024 dn.s3 162.2843
RES 6 1024 cn.s4 162.5434
RES 6 1024 dn.s5 162.2306
RES 6 1024 cn.s6 161.9037
RES 6 1024 dn.s7 162.3560
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 7 2.7920 2.7927
RES 7 64 cn.s0 25.1742
RES 7 64 dn.s1 18.3781
RES 7 64 cn.s2 25.1561
RES 7 64 dn.s3 18.3790
RES 7 64 cn.s4 25.1764
RES 7 64 dn.s5 18.3957
RES 7 64 cn.s6 25.1697
RES 7 64 dn.s7 18.4005
RES 7 256 cn.s0 45.6455
RES 7 256 dn.s1 45.5403
RES 7 256 cn.s2 45.5085
RES 7 256 dn.s3 45.5685
RES 7 256 cn.s4 45.5866
RES 7 256 dn.s5 45.6109
RES 7 256 cn.s6 45.5754
RES 7 256 dn.s7 45.5847
RES 7 512 cn.s0 84.6556
RES 7 512 dn.s1 84.7314
RES 7 512 cn.s2 84.6402
RES 7 512 dn.s3 84.6782
RES 7 512 cn.s4 84.4976
RES 7 512 dn.s5 84.8052
RES 7 512 cn.s6 84.5045
RES 7 512 dn.s7 84.5992
RES 7 1024 cn.s0 162.4846
RES 7 1024 dn.s1 162.3846
RES 7 1024 cn.s2 162.2240
RES 7 1024 dn.s3 162.3532
RES 7 1024 cn.s4 162.1320
RES 7 1024 dn.s5 162.2379
RES 7 1024 cn.s6 161.9924
RES 7 1024 dn.s7 162.2720
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 8 2.7924 2.7924
RES 8 64 cn.s0 25.1654
RES 8 64 dn.s1 18.4044
RES 8 64 cn.s2 25.1576
RES 8 64 dn.s3 18.3760
RES 8 64 cn.s4 25.2070
RES 8 64 dn.s5 18.3794
RES 8 64 cn.s6 25.1614
RES 8 64 dn.s7 18.3964
RES 8 256 cn.s0 45.7061
RES 8 256 dn.s1 45.4688
RES 8 256 cn.s2 45.6433
RES 8 256 dn.s3 45.5401
RES 8 256 cn.s4 45.6568
RES 8 256 dn.s5 45.5366
RES 8 256 cn.s6 45.5364
RES 8 256 dn.s7 45.5634
RES 8 512 cn.s0 84.5306
RES 8 512 dn.s1 84.7297
RES 8 512 cn.s2 84.6708
RES 8 512 dn.s3 84.6599
RES 8 512 cn.s4 84.6453
RES 8 512 dn.s5 84.5348
RES 8 512 cn.s6 84.5544
RES 8 512 dn.s7 84.6603
RES 8 1024 cn.s0 162.4269
RES 8 1024 dn.s1 162.4850
RES 8 1024 cn.s2 162.3166
RES 8 1024 dn.s3 162.2976
RES 8 1024 cn.s4 162.2556
RES 8 1024 dn.s5 162.3876
RES 8 1024 cn.s6 161.9779
RES 8 1024 dn.s7 162.3838
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 9 2.7922 2.7923
RES 9 64 cn.s0 25.1689
RES 9 64 dn.s1 18.3987
RES 9 64 cn.s2 25.1613
RES 9 64 dn.s3 18.3795
RES 9 64 cn.s4 25.1608
RES 9 64 dn.s5 18.3838
RES 9 64 cn.s6 25.1676
RES 9 64 dn.s7 18.3966
RES 9 256 cn.s0 45.6123
RES 9 256 dn.s1 45.6050
RES 9 256 cn.s2 45.6772
RES 9 256 dn.s3 45.5520
RES 9 256 cn.s4 45.6591
RES 9 256 dn.s5 45.6286
RES 9 256 cn.s6 45.5781
RES 9 256 dn.s7 45.7023
RES 9 512 cn.s0 84.6303
RES 9 512 dn.s1 84.7721
RES 9 512 cn.s2 84.6776
RES 9 512 dn.s3 84.6957
RES 9 512 cn.s4 84.5872
RES 9 512 dn.s5 84.7085
RES 9 512 cn.s6 84.6233
RES 9 512 dn.s7 84.6274
RES 9 1024 cn.s0 162.4697
RES 9 1024 dn.s1 162.3626
RES 9 1024 cn.s2 162.2594
RES 9 1024 dn.s3 162.3355
RES 9 1024 cn.s4 162.3200
RES 9 1024 dn.s5 162.4775
RES 9 1024 cn.s6 162.0165
RES 9 1024 dn.s7 162.4454
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 10 2.7922 2.7925
RES 10 64 cn.s0 25.1856
RES 10 64 dn.s1 18.3835
RES 10 64 cn.s2 25.1818
RES 10 64 dn.s3 18.3959
RES 10 64 cn.s4 25.2039
RES 10 64 dn.s5 18.3827
RES 10 64 cn.s6 25.1639
RES 10 64 dn.s7 18.4065
RES 10 256 cn.s0 45.7343
RES 10 256 dn.s1 45.5249
RES 10 256 cn.s2 45.7206
RES 10 256 dn.s3 45.5446
RES 10 256 cn.s4 45.6947
RES 10 256 dn.s5 45.5945
