GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 1 2.7926 2.7924
RES 1 64 cn.s0 25.1841
RES 1 64 dn.s1 18.4011
RES 1 64 cn.s2 25.1897
RES 1 64 dn.s3 18.3827
RES 1 64 cn.s4 25.1776
RES 1 64 dn.s5 18.3767
RES 1 64 cn.s6 25.1733
RES 1 64 dn.s7 18.4093
RES 1 256 cn.s0 45.7369
RES 1 256 dn.s1 45.6719
RES 1 256 cn.s2 45.7261
RES 1 256 dn.s3 45.4606
RES 1 256 cn.s4 45.6798
RES 1 256 dn.s5 45.6663
RES 1 256 cn.s6 45.6921
RES 1 256 dn.s7 45.5473
RES 1 512 cn.s0 84.7288
RES 1 512 dn.s1 84.4867
RES 1 512 cn.s2 84.5812
RES 1 512 dn.s3 84.6228
RES 1 512 cn.s4 84.6802
RES 1 512 dn.s5 84.9001
RES 1 512 cn.s6 84.6192
RES 1 512 dn.s7 84.6745
RES 1 1024 cn.s0 162.4284
RES 1 1024 dn.s1 162.4963
RES 1 1024 cn.s2 162.7718
RES 1 1024 dn.s3 162.1348
RES 1 1024 cn.s4 162.2552
RES 1 1024 dn.s5 162.5760
RES 1 1024 cn.s6 162.3054
RES 1 1024 dn.s7 162.5108
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 2 2.7924 2.7925
RES 2 64 cn.s0 25.2043
RES 2 64 dn.s1 18.3994
RES 2 64 cn.s2 25.1777
RES 2 64 dn.s3 18.3795
RES 2 64 cn.s4 25.1665
RES 2 64 dn.s5 18.3779
RES 2 64 cn.s6 25.1696
RES 2 64 dn.s7 18.3989
RES 2 256 cn.s0 45.5606
RES 2 256 dn.s1 45.5990
RES 2 256 cn.s2 45.7396
RES 2 256 dn.s3 45.4455
RES 2 256 cn.s4 45.7311
RES 2 256 dn.s5 45.6648
RES 2 256 cn.s6 45.6833
RES 2 256 dn.s7 45.5920
RES 2 512 cn.s0 84.8738
RES 2 512 dn.s1 84.6296
RES 2 512 cn.s2 85.2973
RES 2 512 dn.s3 84.6280
RES 2 512 cn.s4 84.4244
RES 2 512 dn.s5 84.7836
RES 2 512 cn.s6 84.5831
RES 2 512 dn.s7 84.6885
RES 2 1024 cn.s0 162.6889
RES 2 1024 dn.s1 162.4505
RES 2 1024 cn.s2 162.7849
RES 2 1024 dn.s3 161.7397
RES 2 1024 cn.s4 162.2255
RES 2 1024 dn.s5 162.4691
RES 2 1024 cn.s6 162.2455
RES 2 1024 dn.s7 162.5537
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 3 2.7926 2.7926
RES 3 64 cn.s0 25.1887
RES 3 64 dn.s1 18.4030
RES 3 64 cn.s2 25.1981
RES 3 64 dn.s3 18.3803
RES 3 64 cn.s4 25.1795
RES 3 64 dn.s5 18.3789
RES 3 64 cn.s6 25.1651
RES 3 64 dn.s7 18.3964
RES 3 256 cn.s0 45.8420
RES 3 256 dn.s1 45.6013
RES 3 256 cn.s2 45.7742
RES 3 256 dn.s3 45.2420
RES 3 256 cn.s4 45.5515
RES 3 256 dn.s5 45.5546
RES 3 256 cn.s6 45.6376
RES 3 256 dn.s7 45.6191
RES 3 512 cn.s0 84.7990
RES 3 512 dn.s1 84.7416
RES 3 512 cn.s2 85.0410
RES 3 512 dn.s3 84.6059
RES 3 512 cn.s4 84.5502
RES 3 512 dn.s5 84.8250
RES 3 512 cn.s6 84.5883
