GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 1 2.7921 2.7927
RES 1 64 cn.s0 25.1658
RES 1 64 dn.s1 18.3067
RES 1 64 cn.s2 25.1740
RES 1 64 dn.s3 18.3083
RES 1 64 cn.s4 25.1891
RES 1 64 dn.s5 18.2996
RES 1 64 cn.s6 25.1551
RES 1 64 dn.s7 18.3077
RES 1 256 cn.s0 45.5896
RES 1 256 dn.s1 45.5497
RES 1 256 cn.s2 45.7084
RES 1 256 dn.s3 45.6775
RES 1 256 cn.s4 45.6118
RES 1 256 dn.s5 45.6252
RES 1 256 cn.s6 45.5335
RES 1 256 dn.s7 45.8056
RES 1 512 cn.s0 84.6767
RES 1 512 dn.s1 84.5859
RES 1 512 cn.s2 84.7922
RES 1 512 dn.s3 84.1487
RES 1 512 cn.s4 84.5764
RES 1 512 dn.s5 84.6201
RES 1 512 cn.s6 84.5982
RES 1 512 dn.s7 84.6432
RES 1 1024 cn.s0 162.3929
RES 1 1024 dn.s1 162.4429
RES 1 1024 cn.s2 162.3874
RES 1 1024 dn.s3 161.9699
RES 1 1024 cn.s4 162.4432
RES 1 1024 dn.s5 162.3290
RES 1 1024 cn.s6 162.3099
RES 1 1024 dn.s7 162.4422
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 2 2.7926 2.7924
RES 2 64 cn.s0 25.1706
RES 2 64 dn.s1 18.3048
RES 2 64 cn.s2 25.1949
RES 2 64 dn.s3 18.3037
RES 2 64 cn.s4 25.2125
RES 2 64 dn.s5 18.3034
RES 2 64 cn.s6 25.1657
RES 2 64 dn.s7 18.3422
RES 2 256 cn.s0 45.6763
RES 2 256 dn.s1 45.5657
RES 2 256 cn.s2 45.5799
RES 2 256 dn.s3 45.5622
RES 2 256 cn.s4 45.6790
RES 2 256 dn.s5 45.6312
RES 2 256 cn.s6 45.5510
RES 2 256 dn.s7 45.7454
RES 2 512 cn.s0 84.6291
RES 2 512 dn.s1 84.6679
RES 2 512 cn.s2 84.7774
RES 2 512 dn.s3 83.8945
RES 2 512 cn.s4 84.5617
RES 2 512 dn.s5 84.6651
RES 2 512 cn.s6 84.6441
RES 2 512 dn.s7 84.6056
RES 2 1024 cn.s0 162.2775
RES 2 1024 dn.s1 162.2736
RES 2 1024 cn.s2 162.5215
RES 2 1024 dn.s3 162.2133
RES 2 1024 cn.s4 162.4844
RES 2 1024 dn.s5 162.3154
RES 2 1024 cn.s6 162.5725
RES 2 1024 dn.s7 162.4231
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 3 2.7921 2.7924
RES 3 64 cn.s0 25.1884
RES 3 64 dn.s1 18.3026
RES 3 64 cn.s2 25.1815
RES 3 64 dn.s3 18.3090
