GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 1 2.7928 2.7927
RES 1 64 cn.s0 25.1841
RES 1 64 dn.s1 18.3800
RES 1 64 dn.s2 18.3043
RES 1 64 cn.s3 25.1693
RES 1 64 dn.s4 18.3021
RES 1 64 cn.s5 25.1859
RES 1 64 cn.s6 25.1659
RES 1 64 dn.s7 18.3864
RES 1 256 cn.s0 45.7920
RES 1 256 dn.s1 45.5036
RES 1 256 dn.s2 45.5383
RES 1 256 cn.s3 45.6332
RES 1 256 dn.s4 45.5770
RES 1 256 cn.s5 45.5689
RES 1 256 cn.s6 45.6084
RES 1 256 dn.s7 45.5516
RES 1 512 cn.s0 84.5451
RES 1 512 dn.s1 84.7390
RES 1 512 dn.s2 84.7107
RES 1 512 cn.s3 84.5477
RES 1 512 dn.s4 84.5811
RES 1 512 cn.s5 84.7055
RES 1 512 cn.s6 84.6911
RES 1 512 dn.s7 84.7085
RES 1 1024 cn.s0 162.4060
RES 1 1024 dn.s1 162.3774
RES 1 1024 dn.s2 162.4668
RES 1 1024 cn.s3 161.9056
RES 1 1024 dn.s4 162.3600
RES 1 1024 cn.s5 162.3315
RES 1 1024 cn.s6 162.3022
RES 1 1024 dn.s7 162.4112
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 2 2.7922 2.7923
RES 2 64 cn.s0 25.1568
RES 2 64 dn.s1 18.3752
RES 2 64 dn.s2 18.3051
RES 2 64 cn.s3 25.1692
RES 2 64 dn.s4 18.3009
RES 2 64 cn.s5 25.2524
RES 2 64 cn.s6 25.1824
RES 2 64 dn.s7 18.3831
RES 2 256 cn.s0 45.6435
RES 2 256 dn.s1 45.5175
RES 2 256 dn.s2 45.5247
RES 2 256 cn.s3 45.5956
RES 2 256 dn.s4 45.5319
RES 2 256 cn.s5 45.7110
RES 2 256 cn.s6 45.6858
RES 2 256 dn.s7 45.5674
RES 2 512 cn.s0 84.6019
RES 2 512 dn.s1 84.6008
RES 2 512 dn.s2 84.7359
RES 2 512 cn.s3 84.8082
RES 2 512 dn.s4 84.5607
RES 2 512 cn.s5 84.6697
RES 2 512 cn.s6 84.5464
RES 2 512 dn.s7 84.7543
RES 2 1024 cn.s0 162.2401
RES 2 1024 dn.s1 162.4040
RES 2 1024 dn.s2 162.3721
RES 2 1024 cn.s3 162.3502
RES 2 1024 dn.s4 162.4401
RES 2 1024 cn.s5 162.3930
RES 2 1024 cn.s6 162.2521
RES 2 1024 dn.s7 162.3269
