GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 1 3.2897 3.2901
RES 1 64 cn.s0 21.0273
RES 1 64 dn.s1 14.4876
RES 1 64 cn.s2 21.0202
RES 1 64 dn.s3 14.4890
RES 1 64 cn.s4 21.0244
RES 1 64 dn.s5 14.4876
RES 1 64 cn.s6 21.0224
RES 1 64 dn.s7 14.5131
RES 1 256 cn.s0 38.3007
RES 1 256 dn.s1 38.2854
RES 1 256 cn.s2 38.2938
RES 1 256 dn.s3 38.2915
RES 1 256 cn.s4 38.2877
RES 1 256 dn.s5 38.2937
RES 1 256 cn.s6 38.3018
RES 1 256 dn.s7 38.2871
RES 1 512 cn.s0 71.3315
RES 1 512 dn.s1 71.3052
RES 1 512 cn.s2 71.2919
RES 1 512 dn.s3 71.3111
RES 1 512 cn.s4 71.3243
RES 1 512 dn.s5 71.3093
RES 1 512 cn.s6 71.3279
RES 1 512 dn.s7 71.3007
RES 1 1024 cn.s0 138.8203
RES 1 1024 dn.s1 138.8292
RES 1 1024 cn.s2 138.8138
RES 1 1024 dn.s3 138.8462
RES 1 1024 cn.s4 138.8353
RES 1 1024 dn.s5 138.8478
RES 1 1024 cn.s6 138.8281
RES 1 1024 dn.s7 138.8411
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 2 3.2898 3.2902
RES 2 64 cn.s0 21.0192
RES 2 64 dn.s1 14.5121
RES 2 64 cn.s2 21.0181
RES 2 64 dn.s3 14.5108
RES 2 64 cn.s4 21.0197
RES 2 64 dn.s5 14.4899
RES 2 64 cn.s6 21.0219
RES 2 64 dn.s7 14.5130
RES 2 256 cn.s0 38.2908
RES 2 256 dn.s1 38.2874
RES 2 256 cn.s2 38.2921
RES 2 256 dn.s3 38.2888
RES 2 256 cn.s4 38.2906
RES 2 256 dn.s5 38.2930
RES 2 256 cn.s6 38.2923
RES 2 256 dn.s7 38.2870
RES 2 512 cn.s0 71.2798
RES 2 512 dn.s1 71.3072
RES 2 512 cn.s2 71.2800
RES 2 512 dn.s3 71.2989
RES 2 512 cn.s4 71.2767
RES 2 512 dn.s5 71.3013
RES 2 512 cn.s6 71.2836
RES 2 512 dn.s7 71.3072
RES 2 1024 cn.s0 138.8005
RES 2 1024 dn.s1 138.8172
RES 2 1024 cn.s2 138.8043
RES 2 1024 dn.s3 138.8331
RES 2 1024 cn.s4 138.8073
RES 2 1024 dn.s5 138.8224
RES 2 1024 cn.s6 138.8065
RES 2 1024 dn.s7 138.8369
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 3 3.2898 3.2907
RES 3 64 cn.s0 21.0135
RES 3 64 dn.s1 14.5024
RES 3 64 cn.s2 21.0146
RES 3 64 dn.s3 14.5044
RES 3 64 cn.s4 21.0125
RES 3 64 dn.s5 14.4777
RES 3 64 cn.s6 21.0122
RES 3 64 dn.s7 14.5032
RES 3 256 cn.s0 38.2814
RES 3 256 dn.s1 38.2735
RES 3 256 cn.s2 38.2784
RES 3 256 dn.s3 38.2667
RES 3 256 cn.s4 38.2810
RES 3 256 dn.s5 38.2695
RES 3 256 cn.s6 38.2804
RES 3 256 dn.s7 38.2721
RES 3 512 cn.s0 71.2894
RES 3 512 dn.s1 71.2661
RES 3 512 cn.s2 71.2990
RES 3 512 dn.s3 71.2652
RES 3 512 cn.s4 71.2945
RES 3 512 dn.s5 71.2698
RES 3 512 cn.s6 71.2917
RES 3 512 dn.s7 71.2661
RES 3 1024 cn.s0 138.7522
RES 3 1024 dn.s1 138.7678
RES 3 1024 cn.s2 138.7685
RES 3 1024 dn.s3 138.7454
RES 3 1024 cn.s4 138.7592
RES 3 1024 dn.s5 138.7110
RES 3 1024 cn.s6 138.7707
RES 3 1024 dn.s7 138.7522
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 4 3.2907 3.2905
RES 4 64 cn.s0 21.0140
RES 4 64 dn.s1 14.5000
RES 4 64 cn.s2 21.0135
RES 4 64 dn.s3 14.4792
RES 4 64 cn.s4 21.0109
RES 4 64 dn.s5 14.4796
RES 4 64 cn.s6 21.0137
RES 4 64 dn.s7 14.5037
RES 4 256 cn.s0 38.2806
RES 4 256 dn.s1 38.2807
RES 4 256 cn.s2 38.2759
RES 4 256 dn.s3 38.2784
RES 4 256 cn.s4 38.2823
RES 4 256 dn.s5 38.2716
RES 4 256 cn.s6 38.2819
RES 4 256 dn.s7 38.2754
RES 4 512 cn.s0 71.2920
RES 4 512 dn.s1 71.3164
RES 4 512 cn.s2 71.2969
RES 4 512 dn.s3 71.3188
RES 4 512 cn.s4 71.2965
RES 4 512 dn.s5 71.2712
RES 4 512 cn.s6 71.2969
RES 4 512 dn.s7 71.3188
RES 4 1024 cn.s0 138.7599
RES 4 1024 dn.s1 138.7370
RES 4 1024 cn.s2 138.7626
RES 4 1024 dn.s3 138.7277
RES 4 1024 cn.s4 138.7693
RES 4 1024 dn.s5 138.7382
RES 4 1024 cn.s6 138.7619
RES 4 1024 dn.s7 138.7582
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 5 3.2907 3.2907
RES 5 64 cn.s0 21.0147
RES 5 64 dn.s1 14.5040
RES 5 64 cn.s2 21.0157
RES 5 64 dn.s3 14.4782
RES 5 64 cn.s4 21.0154
RES 5 64 dn.s5 14.5006
RES 5 64 cn.s6 21.0113
RES 5 64 dn.s7 14.5020
RES 5 256 cn.s0 38.2783
RES 5 256 dn.s1 38.2667
RES 5 256 cn.s2 38.2788
RES 5 256 dn.s3 38.2703
RES 5 256 cn.s4 38.2791
RES 5 256 dn.s5 38.2732
RES 5 256 cn.s6 38.2763
RES 5 256 dn.s7 38.2720
RES 5 512 cn.s0 71.2954
RES 5 512 dn.s1 71.2683
RES 5 512 cn.s2 71.2964
RES 5 512 dn.s3 71.2670
RES 5 512 cn.s4 71.2867
RES 5 512 dn.s5 71.2680
RES 5 512 cn.s6 71.2947
RES 5 512 dn.s7 71.2690
RES 5 1024 cn.s0 138.7659
RES 5 1024 dn.s1 138.7228
RES 5 1024 cn.s2 138.7650
RES 5 1024 dn.s3 138.7376
RES 5 1024 cn.s4 138.7543
RES 5 1024 dn.s5 138.7826
RES 5 1024 cn.s6 138.7538
RES 5 1024 dn.s7 138.7445
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 6 3.2908 3.2908
RES 6 64 cn.s0 21.0141
RES 6 64 dn.s1 14.4767
RES 6 64 cn.s2 21.0166
RES 6 64 dn.s3 14.5018
RES 6 64 cn.s4 21.0130
RES 6 64 dn.s5 14.5013
RES 6 64 cn.s6 21.0133
RES 6 64 dn.s7 14.4810
RES 6 256 cn.s0 38.2801
RES 6 256 dn.s1 38.2701
RES 6 256 cn.s2 38.2791
RES 6 256 dn.s3 38.2719
RES 6 256 cn.s4 38.2743
RES 6 256 dn.s5 38.2791
RES 6 256 cn.s6 38.2770
RES 6 256 dn.s7 38.2717
RES 6 512 cn.s0 71.2929
RES 6 512 dn.s1 71.2725
RES 6 512 cn.s2 71.2972
RES 6 512 dn.s3 71.2734
RES 6 512 cn.s4 71.2940
RES 6 512 dn.s5 71.3016
RES 6 512 cn.s6 71.2932
RES 6 512 dn.s7 71.2708
RES 6 1024 cn.s0 138.7660
RES 6 1024 dn.s1 138.7511
RES 6 1024 cn.s2 138.7685
RES 6 1024 dn.s3 138.7475
RES 6 1024 cn.s4 138.7698
RES 6 1024 dn.s5 138.7946
RES 6 1024 cn.s6 138.7498
RES 6 1024 dn.s7 138.7616
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 7 3.2905 3.2907
RES 7 64 cn.s0 21.0140
RES 7 64 dn.s1 14.4778
RES 7 64 cn.s2 21.0130
RES 7 64 dn.s3 14.5054
RES 7 64 cn.s4 21.0127
RES 7 64 dn.s5 14.5037
RES 7 64 cn.s6 21.0125
RES 7 64 dn.s7 14.5040
RES 7 256 cn.s0 38.2795
RES 7 256 dn.s1 38.2671
RES 7 256 cn.s2 38.2831
RES 7 256 dn.s3 38.2671
RES 7 256 cn.s4 38.2742
RES 7 256 dn.s5 38.2734
RES 7 256 cn.s6 38.2774
RES 7 256 dn.s7 38.2715
RES 7 512 cn.s0 71.2123
RES 7 512 dn.s1 71.2688
RES 7 512 cn.s2 71.2947
RES 7 512 dn.s3 71.2677
RES 7 512 cn.s4 71.2935
RES 7 512 dn.s5 71.2762
RES 7 512 cn.s6 71.2943
RES 7 512 dn.s7 71.2729
RES 7 1024 cn.s0 138.7645
RES 7 1024 dn.s1 138.7303
RES 7 1024 cn.s2 138.7638
