GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs dn.s0 at 25 sizes
CLK 1 3.2899 3.2902
RES 1 64 dn.s0 14.5462
RES 1 64 cn.s1 21.0129
RES 1 64 dn.s2 14.5077
RES 1 64 cn.s3 21.0117
RES 1 64 dn.s4 14.5448
RES 1 64 cn.s5 21.0121
RES 1 64 dn.s6 14.5086
RES 1 64 cn.s7 21.0084
RES 1 256 dn.s0 38.2797
RES 1 256 cn.s1 38.2808
RES 1 256 dn.s2 38.2771
RES 1 256 cn.s3 38.2804
RES 1 256 dn.s4 38.2740
RES 1 256 cn.s5 38.2819
RES 1 256 dn.s6 38.2766
RES 1 256 cn.s7 38.2714
RES 1 512 dn.s0 71.3165
RES 1 512 cn.s1 71.3012
RES 1 512 dn.s2 71.3196
RES 1 512 cn.s3 71.2986
RES 1 512 dn.s4 71.3207
RES 1 512 cn.s5 71.2978
RES 1 512 dn.s6 71.3196
RES 1 512 cn.s7 71.2532
RES 1 1024 dn.s0 138.7927
RES 1 1024 cn.s1 138.7259
RES 1 1024 dn.s2 138.7744
RES 1 1024 cn.s3 138.7114
RES 1 1024 dn.s4 138.7829
RES 1 1024 cn.s5 138.7174
RES 1 1024 dn.s6 138.7912
RES 1 1024 cn.s7 138.7164
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs dn.s0 at 25 sizes
CLK 2 3.2904 3.2903
RES 2 64 dn.s0 14.5474
RES 2 64 cn.s1 21.0124
RES 2 64 dn.s2 14.5443
RES 2 64 cn.s3 21.0081
RES 2 64 dn.s4 14.5067
RES 2 64 cn.s5 21.0081
RES 2 64 dn.s6 14.5075
RES 2 64 cn.s7 21.0129
RES 2 256 dn.s0 38.2764
RES 2 256 cn.s1 38.2810
RES 2 256 dn.s2 38.2758
RES 2 256 cn.s3 38.2796
RES 2 256 dn.s4 38.2762
RES 2 256 cn.s5 38.2749
RES 2 256 dn.s6 38.2770
RES 2 256 cn.s7 38.2811
RES 2 512 dn.s0 71.3151
RES 2 512 cn.s1 71.3000
RES 2 512 dn.s2 71.3161
RES 2 512 cn.s3 71.2990
RES 2 512 dn.s4 71.3094
RES 2 512 cn.s5 71.2588
RES 2 512 dn.s6 71.3149
RES 2 512 cn.s7 71.2944
RES 2 1024 dn.s0 138.7821
RES 2 1024 cn.s1 138.7129
RES 2 1024 dn.s2 138.7902
RES 2 1024 cn.s3 138.7155
RES 2 1024 dn.s4 138.7917
RES 2 1024 cn.s5 138.7117
RES 2 1024 dn.s6 138.7854
RES 2 1024 cn.s7 138.7054
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs dn.s0 at 25 sizes
CLK 3 3.2896 3.2899
RES 3 64 dn.s0 14.5457
RES 3 64 cn.s1 21.0107
RES 3 64 dn.s2 14.5048
RES 3 64 cn.s3 21.0085
RES 3 64 dn.s4 14.5457
RES 3 64 cn.s5 21.0095
RES 3 64 dn.s6 14.5443
RES 3 64 cn.s7 21.0111
RES 3 256 dn.s0 38.2727
RES 3 256 cn.s1 38.2777
RES 3 256 dn.s2 38.2780
RES 3 256 cn.s3 38.2727
RES 3 256 dn.s4 38.2781
RES 3 256 cn.s5 38.2724
RES 3 256 dn.s6 38.2762
RES 3 256 cn.s7 38.2708
RES 3 512 dn.s0 71.3143
RES 3 512 cn.s1 71.3109
RES 3 512 dn.s2 71.3207
RES 3 512 cn.s3 71.2654
RES 3 512 dn.s4 71.3114
RES 3 512 cn.s5 71.3009
RES 3 512 dn.s6 71.3081
RES 3 512 cn.s7 71.3072
RES 3 1024 dn.s0 138.7866
RES 3 1024 cn.s1 138.7676
RES 3 1024 dn.s2 138.7998
RES 3 1024 cn.s3 138.7836
RES 3 1024 dn.s4 138.7430
RES 3 1024 cn.s5 138.7861
RES 3 1024 dn.s6 138.7962
RES 3 1024 cn.s7 138.7587
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs dn.s0 at 25 sizes
CLK 4 3.2896 3.2904
RES 4 64 dn.s0 14.5064
RES 4 64 cn.s1 21.0084
RES 4 64 dn.s2 14.5445
RES 4 64 cn.s3 21.0102
RES 4 64 dn.s4 14.5462
RES 4 64 cn.s5 21.0014
RES 4 64 dn.s6 14.5504
RES 4 64 cn.s7 21.0105
RES 4 256 dn.s0 38.2712
RES 4 256 cn.s1 38.2673
RES 4 256 dn.s2 38.2738
RES 4 256 cn.s3 38.2714
RES 4 256 dn.s4 38.2758
RES 4 256 cn.s5 38.2728
RES 4 256 dn.s6 38.2782
RES 4 256 cn.s7 38.2741
RES 4 512 dn.s0 71.2593
RES 4 512 cn.s1 71.2559
RES 4 512 dn.s2 71.3008
RES 4 512 cn.s3 71.0310
RES 4 512 dn.s4 71.2706
RES 4 512 cn.s5 71.2762
RES 4 512 dn.s6 71.3099
RES 4 512 cn.s7 71.2597
RES 4 1024 dn.s0 138.7850
RES 4 1024 cn.s1 138.7414
RES 4 1024 dn.s2 138.7952
RES 4 1024 cn.s3 138.7936
RES 4 1024 dn.s4 138.7971
RES 4 1024 cn.s5 138.7689
RES 4 1024 dn.s6 138.7276
RES 4 1024 cn.s7 138.7753
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs dn.s0 at 25 sizes
CLK 5 3.2899 3.2900
RES 5 64 dn.s0 14.5454
RES 5 64 cn.s1 21.0103
RES 5 64 dn.s2 14.5095
RES 5 64 cn.s3 21.0117
RES 5 64 dn.s4 14.5475
RES 5 64 cn.s5 21.0086
RES 5 64 dn.s6 14.5120
RES 5 64 cn.s7 21.0130
RES 5 256 dn.s0 38.2753
RES 5 256 cn.s1 38.2709
RES 5 256 dn.s2 38.2753
RES 5 256 cn.s3 38.2710
RES 5 256 dn.s4 38.2727
RES 5 256 cn.s5 38.2683
RES 5 256 dn.s6 38.2738
RES 5 256 cn.s7 38.2733
RES 5 512 dn.s0 71.3177
RES 5 512 cn.s1 71.1299
RES 5 512 dn.s2 71.3152
RES 5 512 cn.s3 71.0522
RES 5 512 dn.s4 71.3101
RES 5 512 cn.s5 70.9612
RES 5 512 dn.s6 71.3139
RES 5 512 cn.s7 71.3022
RES 5 1024 dn.s0 138.7999
RES 5 1024 cn.s1 138.8025
RES 5 1024 dn.s2 138.7824
RES 5 1024 cn.s3 138.7341
RES 5 1024 dn.s4 138.7987
RES 5 1024 cn.s5 138.7584
RES 5 1024 dn.s6 138.7526
RES 5 1024 cn.s7 138.7640
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs dn.s0 at 25 sizes
CLK 6 3.2907 3.2899
RES 6 64 dn.s0 14.5469
RES 6 64 cn.s1 21.0096
RES 6 64 dn.s2 14.5432
RES 6 64 cn.s3 21.0109
RES 6 64 dn.s4 14.5436
RES 6 64 cn.s5 21.0070
RES 6 64 dn.s6 14.5481
