GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 1 3.2895 3.2901
RES 1 64 cn.s0 21.0135
RES 1 64 dn.s1 14.5012
RES 1 64 cn.s2 21.0144
RES 1 64 dn.s3 14.5039
RES 1 64 cn.s4 21.0105
RES 1 64 dn.s5 14.4793
RES 1 64 cn.s6 21.0105
RES 1 64 dn.s7 14.5039
RES 1 256 cn.s0 38.2794
RES 1 256 dn.s1 38.2749
RES 1 256 cn.s2 38.2779
RES 1 256 dn.s3 38.2743
RES 1 256 cn.s4 38.2641
RES 1 256 dn.s5 38.2671
RES 1 256 cn.s6 38.2731
RES 1 256 dn.s7 38.2691
RES 1 512 cn.s0 71.2963
RES 1 512 dn.s1 71.2636
RES 1 512 cn.s2 71.2580
RES 1 512 dn.s3 71.2773
RES 1 512 cn.s4 71.2506
RES 1 512 dn.s5 71.2728
RES 1 512 cn.s6 71.2488
RES 1 512 dn.s7 71.2774
RES 1 1024 cn.s0 138.7727
RES 1 1024 dn.s1 138.7166
RES 1 1024 cn.s2 138.7393
RES 1 1024 dn.s3 138.7512
RES 1 1024 cn.s4 138.7408
RES 1 1024 dn.s5 138.7523
RES 1 1024 cn.s6 138.7498
RES 1 1024 dn.s7 138.7399
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 2 3.2897 3.2900
RES 2 64 cn.s0 21.0085
RES 2 64 dn.s1 14.5034
RES 2 64 cn.s2 21.0179
RES 2 64 dn.s3 14.5069
RES 2 64 cn.s4 21.0095
RES 2 64 dn.s5 14.5036
RES 2 64 cn.s6 21.0087
RES 2 64 dn.s7 14.5049
RES 2 256 cn.s0 38.2684
RES 2 256 dn.s1 38.2694
RES 2 256 cn.s2 38.2769
RES 2 256 dn.s3 38.2694
RES 2 256 cn.s4 38.2670
RES 2 256 dn.s5 38.2723
RES 2 256 cn.s6 38.2684
RES 2 256 dn.s7 38.2751
RES 2 512 cn.s0 71.2451
RES 2 512 dn.s1 71.2661
RES 2 512 cn.s2 71.2557
RES 2 512 dn.s3 71.2665
RES 2 512 cn.s4 71.2450
RES 2 512 dn.s5 71.2644
RES 2 512 cn.s6 71.2455
RES 2 512 dn.s7 71.2650
RES 2 1024 cn.s0 138.7103
RES 2 1024 dn.s1 138.7342
RES 2 1024 cn.s2 138.7501
RES 2 1024 dn.s3 138.7162
RES 2 1024 cn.s4 138.7462
RES 2 1024 dn.s5 138.7428
RES 2 1024 cn.s6 138.7491
RES 2 1024 dn.s7 138.7749
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 3 3.2898 3.2902
RES 3 64 cn.s0 21.0149
RES 3 64 dn.s1 14.5047
RES 3 64 cn.s2 21.0133
RES 3 64 dn.s3 14.4809
RES 3 64 cn.s4 21.0145
RES 3 64 dn.s5 14.5058
RES 3 64 cn.s6 21.0132
RES 3 64 dn.s7 14.5047
RES 3 256 cn.s0 38.2732
RES 3 256 dn.s1 38.2773
RES 3 256 cn.s2 38.2748
RES 3 256 dn.s3 38.2787
RES 3 256 cn.s4 38.2720
RES 3 256 dn.s5 38.2812
RES 3 256 cn.s6 38.2689
RES 3 256 dn.s7 38.2685
RES 3 512 cn.s0 71.3015
RES 3 512 dn.s1 71.2689
RES 3 512 cn.s2 71.2970
RES 3 512 dn.s3 71.3202
RES 3 512 cn.s4 71.2952
RES 3 512 dn.s5 71.3194
RES 3 512 cn.s6 71.2985
RES 3 512 dn.s7 71.2749
RES 3 1024 cn.s0 138.7245
RES 3 1024 dn.s1 138.7698
RES 3 1024 cn.s2 138.7625
RES 3 1024 dn.s3 138.7396
RES 3 1024 cn.s4 138.7373
RES 3 1024 dn.s5 138.7360
RES 3 1024 cn.s6 138.7542
RES 3 1024 dn.s7 138.7629
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 4 3.2902 3.2901
RES 4 64 cn.s0 21.0142
RES 4 64 dn.s1 14.5053
RES 4 64 cn.s2 21.0170
RES 4 64 dn.s3 14.4792
RES 4 64 cn.s4 21.0113
RES 4 64 dn.s5 14.5026
RES 4 64 cn.s6 21.0110
RES 4 64 dn.s7 14.5054
RES 4 256 cn.s0 38.2670
RES 4 256 dn.s1 38.2744
RES 4 256 cn.s2 38.2728
RES 4 256 dn.s3 38.2776
RES 4 256 cn.s4 38.2671
RES 4 256 dn.s5 38.2693
RES 4 256 cn.s6 38.2776
RES 4 256 dn.s7 38.2706
RES 4 512 cn.s0 71.2454
RES 4 512 dn.s1 71.2707
RES 4 512 cn.s2 71.2985
RES 4 512 dn.s3 71.3092
RES 4 512 cn.s4 71.0057
RES 4 512 dn.s5 71.2679
RES 4 512 cn.s6 71.2981
RES 4 512 dn.s7 71.2715
RES 4 1024 cn.s0 138.7199
RES 4 1024 dn.s1 138.7576
RES 4 1024 cn.s2 138.7778
RES 4 1024 dn.s3 138.7710
RES 4 1024 cn.s4 138.7665
RES 4 1024 dn.s5 138.7606
RES 4 1024 cn.s6 138.7421
RES 4 1024 dn.s7 138.7642
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 5 3.2899 3.2899
RES 5 64 cn.s0 21.0140
RES 5 64 dn.s1 14.5051
RES 5 64 cn.s2 21.0163
RES 5 64 dn.s3 14.4783
RES 5 64 cn.s4 21.0143
RES 5 64 dn.s5 14.5039
RES 5 64 cn.s6 21.0138
RES 5 64 dn.s7 14.5056
RES 5 256 cn.s0 38.2812
RES 5 256 dn.s1 38.2803
RES 5 256 cn.s2 38.2786
RES 5 256 dn.s3 38.2778
RES 5 256 cn.s4 38.2833
RES 5 256 dn.s5 38.2811
RES 5 256 cn.s6 38.2776
RES 5 256 dn.s7 38.2785
RES 5 512 cn.s0 71.2945
RES 5 512 dn.s1 71.3243
RES 5 512 cn.s2 71.2922
RES 5 512 dn.s3 71.3208
RES 5 512 cn.s4 71.2519
RES 5 512 dn.s5 71.3268
RES 5 512 cn.s6 71.2840
RES 5 512 dn.s7 71.3119
RES 5 1024 cn.s0 138.7695
RES 5 1024 dn.s1 138.7504
RES 5 1024 cn.s2 138.7717
RES 5 1024 dn.s3 138.7342
RES 5 1024 cn.s4 138.7622
RES 5 1024 dn.s5 138.7282
RES 5 1024 cn.s6 138.7690
RES 5 1024 dn.s7 138.7275
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 6 3.2899 3.2907
RES 6 64 cn.s0 21.0149
RES 6 64 dn.s1 14.5042
RES 6 64 cn.s2 21.0095
RES 6 64 dn.s3 14.5020
RES 6 64 cn.s4 21.0091
RES 6 64 dn.s5 14.5031
RES 6 64 cn.s6 21.0145
RES 6 64 dn.s7 14.5043
RES 6 256 cn.s0 38.2805
RES 6 256 dn.s1 38.2738
RES 6 256 cn.s2 38.2714
RES 6 256 dn.s3 38.2710
RES 6 256 cn.s4 38.2723
RES 6 256 dn.s5 38.2745
RES 6 256 cn.s6 38.2800
RES 6 256 dn.s7 38.2662
RES 6 512 cn.s0 71.2951
RES 6 512 dn.s1 71.2686
RES 6 512 cn.s2 71.2511
RES 6 512 dn.s3 71.2704
RES 6 512 cn.s4 71.2498
RES 6 512 dn.s5 71.2772
RES 6 512 cn.s6 71.2929
RES 6 512 dn.s7 71.2662
RES 6 1024 cn.s0 138.7571
RES 6 1024 dn.s1 138.7517
RES 6 1024 cn.s2 138.7537
RES 6 1024 dn.s3 138.7459
RES 6 1024 cn.s4 138.7496
RES 6 1024 dn.s5 138.7383
RES 6 1024 cn.s6 138.7717
RES 6 1024 dn.s7 138.7458
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 7 3.2902 3.2903
RES 7 64 cn.s0 21.0117
RES 7 64 dn.s1 14.5037
RES 7 64 cn.s2 21.0145
RES 7 64 dn.s3 14.4760
RES 7 64 cn.s4 21.0140
RES 7 64 dn.s5 14.4805
RES 7 64 cn.s6 21.0142
RES 7 64 dn.s7 14.5033
RES 7 256 cn.s0 38.2834
RES 7 256 dn.s1 38.2713
RES 7 256 cn.s2 38.2762
RES 7 256 dn.s3 38.2722
RES 7 256 cn.s4 38.2800
RES 7 256 dn.s5 38.2717
RES 7 256 cn.s6 38.2809
