GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 1 2.5914 2.5919
RES 1 64 cn.s0 28.9532
RES 1 64 cn.s1 28.9208
RES 1 64 cn.s2 28.9871
RES 1 64 cn.s3 28.9129
RES 1 64 dn.s4 22.6060
RES 1 64 dn.s5 22.7103
RES 1 64 dn.s6 22.6348
RES 1 64 dn.s7 22.7665
RES 1 256 cn.s0 52.4433
RES 1 256 cn.s1 52.6884
RES 1 256 cn.s2 52.5013
RES 1 256 cn.s3 52.6415
RES 1 256 dn.s4 52.4368
RES 1 256 dn.s5 52.3951
RES 1 256 dn.s6 52.4934
RES 1 256 dn.s7 52.5913
RES 1 512 cn.s0 95.3435
RES 1 512 cn.s1 95.6748
RES 1 512 cn.s2 95.6463
RES 1 512 cn.s3 95.5988
RES 1 512 dn.s4 95.2057
RES 1 512 dn.s5 95.2484
RES 1 512 dn.s6 95.4012
RES 1 512 dn.s7 95.0785
RES 1 1024 cn.s0 181.4112
RES 1 1024 cn.s1 181.5168
RES 1 1024 cn.s2 181.4532
RES 1 1024 cn.s3 181.4039
RES 1 1024 dn.s4 180.3550
RES 1 1024 dn.s5 180.4762
RES 1 1024 dn.s6 180.5422
RES 1 1024 dn.s7 180.5843
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 2 2.5920 2.5920
RES 2 64 cn.s0 28.9489
RES 2 64 cn.s1 28.9528
RES 2 64 cn.s2 28.9789
RES 2 64 cn.s3 28.9292
RES 2 64 dn.s4 22.6079
RES 2 64 dn.s5 22.7115
RES 2 64 dn.s6 22.6324
RES 2 64 dn.s7 22.7124
RES 2 256 cn.s0 52.5159
RES 2 256 cn.s1 52.6176
RES 2 256 cn.s2 52.6297
RES 2 256 cn.s3 52.5420
RES 2 256 dn.s4 52.4251
RES 2 256 dn.s5 52.4813
RES 2 256 dn.s6 52.4756
RES 2 256 dn.s7 52.5953
RES 2 512 cn.s0 95.7635
RES 2 512 cn.s1 95.7943
RES 2 512 cn.s2 95.6008
RES 2 512 cn.s3 95.6227
RES 2 512 dn.s4 95.2627
RES 2 512 dn.s5 95.0777
RES 2 512 dn.s6 95.2330
RES 2 512 dn.s7 95.1775
RES 2 1024 cn.s0 181.5038
RES 2 1024 cn.s1 181.5224
RES 2 1024 cn.s2 181.4216
RES 2 1024 cn.s3 181.2733
RES 2 1024 dn.s4 180.4538
RES 2 1024 dn.s5 180.5253
RES 2 1024 dn.s6 180.5523
RES 2 1024 dn.s7 180.2621
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 3 2.5919 2.5917
RES 3 64 cn.s0 28.9814
RES 3 64 cn.s1 28.8899
RES 3 64 cn.s2 28.9632
RES 3 64 cn.s3 28.8793
RES 3 64 dn.s4 22.6535
