GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 1 2.5919 2.5918
RES 1 64 cn.s0 28.9432
RES 1 64 dn.s1 22.7135
RES 1 64 dn.s2 22.6055
RES 1 64 cn.s3 28.9160
RES 1 64 dn.s4 22.6126
RES 1 64 cn.s5 28.9491
RES 1 64 cn.s6 28.9598
RES 1 64 dn.s7 22.7103
RES 1 256 cn.s0 52.4738
RES 1 256 dn.s1 52.6325
RES 1 256 dn.s2 52.3673
RES 1 256 cn.s3 52.6645
RES 1 256 dn.s4 52.4785
RES 1 256 cn.s5 52.5621
RES 1 256 cn.s6 52.5083
RES 1 256 dn.s7 52.5709
RES 1 512 cn.s0 95.6821
RES 1 512 dn.s1 95.2022
RES 1 512 dn.s2 95.2417
RES 1 512 cn.s3 95.6472
RES 1 512 dn.s4 95.1525
RES 1 512 cn.s5 95.6672
RES 1 512 cn.s6 95.5600
RES 1 512 dn.s7 94.9838
RES 1 1024 cn.s0 181.6642
RES 1 1024 dn.s1 180.7743
RES 1 1024 dn.s2 180.3141
RES 1 1024 cn.s3 181.1494
RES 1 1024 dn.s4 180.6294
RES 1 1024 cn.s5 181.4664
RES 1 1024 cn.s6 181.5466
RES 1 1024 dn.s7 180.2740
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 2 2.5919 2.5920
RES 2 64 cn.s0 28.9475
RES 2 64 dn.s1 22.7187
RES 2 64 dn.s2 22.6078
RES 2 64 cn.s3 28.9213
RES 2 64 dn.s4 22.6478
RES 2 64 cn.s5 28.9435
RES 2 64 cn.s6 28.9479
RES 2 64 dn.s7 22.7489
RES 2 256 cn.s0 52.6539
RES 2 256 dn.s1 52.5080
RES 2 256 dn.s2 52.3835
RES 2 256 cn.s3 52.7036
RES 2 256 dn.s4 52.4861
RES 2 256 cn.s5 52.6370
RES 2 256 cn.s6 52.6243
RES 2 256 dn.s7 52.4670
RES 2 512 cn.s0 95.6735
RES 2 512 dn.s1 95.2008
RES 2 512 dn.s2 95.2032
RES 2 512 cn.s3 95.6881
RES 2 512 dn.s4 95.1620
RES 2 512 cn.s5 95.8315
RES 2 512 cn.s6 95.7172
RES 2 512 dn.s7 95.1382
RES 2 1024 cn.s0 181.8168
RES 2 1024 dn.s1 180.5482
RES 2 1024 dn.s2 180.3187
RES 2 1024 cn.s3 181.4172
RES 2 1024 dn.s4 180.5720
RES 2 1024 cn.s5 180.9765
RES 2 1024 cn.s6 181.3989
RES 2 1024 dn.s7 179.8392
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 3 2.5921 2.5918
RES 3 64 cn.s0 28.9481
RES 3 64 dn.s1 22.7374
RES 3 64 dn.s2 22.6308
RES 3 64 cn.s3 28.9084
RES 3 64 dn.s4 22.6107
RES 3 64 cn.s5 28.9496
RES 3 64 cn.s6 28.8848
RES 3 64 dn.s7 22.7326
RES 3 256 cn.s0 52.6261
RES 3 256 dn.s1 52.4725
RES 3 256 dn.s2 52.4045
RES 3 256 cn.s3 52.6361
RES 3 256 dn.s4 52.4807
RES 3 256 cn.s5 52.6168
RES 3 256 cn.s6 52.6235
RES 3 256 dn.s7 52.5887
RES 3 512 cn.s0 95.5773
RES 3 512 dn.s1 95.0740
RES 3 512 dn.s2 95.0903
RES 3 512 cn.s3 95.7062
RES 3 512 dn.s4 95.2092
RES 3 512 cn.s5 95.7541
RES 3 512 cn.s6 95.7267
RES 3 512 dn.s7 95.2871
RES 3 1024 cn.s0 181.0178
RES 3 1024 dn.s1 180.2918
RES 3 1024 dn.s2 180.7408
RES 3 1024 cn.s3 181.6710
RES 3 1024 dn.s4 180.3793
RES 3 1024 cn.s5 181.7960
RES 3 1024 cn.s6 181.2192
RES 3 1024 dn.s7 180.5579
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs cn.s0 at 25 sizes
CLK 4 2.5919 2.5919
RES 4 64 cn.s0 28.9559
RES 4 64 dn.s1 22.7137
RES 4 64 dn.s2 22.6146
RES 4 64 cn.s3 28.9055
RES 4 64 dn.s4 22.6402
RES 4 64 cn.s5 28.9559
RES 4 64 cn.s6 28.9492
RES 4 64 dn.s7 22.7473
RES 4 256 cn.s0 52.6503
RES 4 256 dn.s1 52.4210
RES 4 256 dn.s2 52.4094
RES 4 256 cn.s3 52.6331
RES 4 256 dn.s4 52.3820
RES 4 256 cn.s5 52.5501
RES 4 256 cn.s6 52.6504
RES 4 256 dn.s7 52.5396
RES 4 512 cn.s0 95.4855
RES 4 512 dn.s1 95.3081
RES 4 512 dn.s2 95.1225
RES 4 512 cn.s3 95.7711
RES 4 512 dn.s4 94.7875
