GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs dn.s0 at 25 sizes
CLK 1 2.5918 2.5919
RES 1 64 dn.s0 22.6492
RES 1 64 cn.s1 28.8972
RES 1 64 dn.s2 22.6133
RES 1 64 cn.s3 28.9131
RES 1 64 dn.s4 22.6275
RES 1 64 cn.s5 28.9777
RES 1 64 dn.s6 22.6600
RES 1 64 cn.s7 28.9401
RES 1 256 dn.s0 52.4796
RES 1 256 cn.s1 52.5147
RES 1 256 dn.s2 52.3807
RES 1 256 cn.s3 52.6609
RES 1 256 dn.s4 52.4884
RES 1 256 cn.s5 52.6055
RES 1 256 dn.s6 52.4890
RES 1 256 cn.s7 52.6919
RES 1 512 dn.s0 94.9926
RES 1 512 cn.s1 95.9507
RES 1 512 dn.s2 95.0598
RES 1 512 cn.s3 95.7452
RES 1 512 dn.s4 95.0131
RES 1 512 cn.s5 95.7258
RES 1 512 dn.s6 95.2249
RES 1 512 cn.s7 95.6992
RES 1 1024 dn.s0 180.2694
RES 1 1024 cn.s1 181.6713
RES 1 1024 dn.s2 180.6095
RES 1 1024 cn.s3 181.5874
RES 1 1024 dn.s4 180.4333
RES 1 1024 cn.s5 181.6130
RES 1 1024 dn.s6 180.5426
RES 1 1024 cn.s7 181.6093
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs dn.s0 at 25 sizes
CLK 2 2.5917 2.5919
RES 2 64 dn.s0 22.6092
RES 2 64 cn.s1 28.9086
RES 2 64 dn.s2 22.6146
RES 2 64 cn.s3 28.9143
RES 2 64 dn.s4 22.6292
RES 2 64 cn.s5 28.9452
RES 2 64 dn.s6 22.6373
RES 2 64 cn.s7 28.9437
RES 2 256 dn.s0 52.5510
RES 2 256 cn.s1 52.6097
RES 2 256 dn.s2 52.4419
RES 2 256 cn.s3 52.6261
RES 2 256 dn.s4 52.6018
RES 2 256 cn.s5 52.6876
RES 2 256 dn.s6 52.3388
RES 2 256 cn.s7 52.5303
RES 2 512 dn.s0 95.2174
RES 2 512 cn.s1 95.5726
RES 2 512 dn.s2 95.2009
RES 2 512 cn.s3 95.7780
RES 2 512 dn.s4 95.2132
RES 2 512 cn.s5 95.8109
RES 2 512 dn.s6 95.0953
RES 2 512 cn.s7 95.6891
RES 2 1024 dn.s0 180.6078
RES 2 1024 cn.s1 181.5391
RES 2 1024 dn.s2 180.3683
RES 2 1024 cn.s3 181.2253
RES 2 1024 dn.s4 179.8980
RES 2 1024 cn.s5 181.4773
RES 2 1024 dn.s6 180.5061
RES 2 1024 cn.s7 181.6550
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs dn.s0 at 25 sizes
CLK 3 2.5920 2.5921
RES 3 64 dn.s0 22.6577
RES 3 64 cn.s1 28.9067
RES 3 64 dn.s2 22.6074
RES 3 64 cn.s3 28.9034
RES 3 64 dn.s4 22.6395
RES 3 64 cn.s5 28.9263
RES 3 64 dn.s6 22.6391
RES 3 64 cn.s7 28.9271
RES 3 256 dn.s0 52.4306
RES 3 256 cn.s1 52.6198
RES 3 256 dn.s2 52.4409
RES 3 256 cn.s3 52.5517
RES 3 256 dn.s4 52.4520
RES 3 256 cn.s5 52.6504
RES 3 256 dn.s6 52.3279
RES 3 256 cn.s7 52.6595
RES 3 512 dn.s0 95.1191
RES 3 512 cn.s1 95.7503
RES 3 512 dn.s2 95.2322
RES 3 512 cn.s3 95.7156
RES 3 512 dn.s4 95.1905
RES 3 512 cn.s5 95.8122
RES 3 512 dn.s6 95.1779
RES 3 512 cn.s7 95.6468
RES 3 1024 dn.s0 180.6000
RES 3 1024 cn.s1 181.5816
RES 3 1024 dn.s2 180.7088
RES 3 1024 cn.s3 181.5881
RES 3 1024 dn.s4 180.4033
RES 3 1024 cn.s5 181.6033
RES 3 1024 dn.s6 180.3096
RES 3 1024 cn.s7 181.6413
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs dn.s0 at 25 sizes
CLK 4 2.5915 2.5919
RES 4 64 dn.s0 22.6959
RES 4 64 cn.s1 28.9061
RES 4 64 dn.s2 22.6109
RES 4 64 cn.s3 28.9112
RES 4 64 dn.s4 22.6431
RES 4 64 cn.s5 28.9479
RES 4 64 dn.s6 22.6759
RES 4 64 cn.s7 28.9136
RES 4 256 dn.s0 52.4526
RES 4 256 cn.s1 52.6931
RES 4 256 dn.s2 52.3846
RES 4 256 cn.s3 52.5405
RES 4 256 dn.s4 52.5469
RES 4 256 cn.s5 52.6561
RES 4 256 dn.s6 52.4612
RES 4 256 cn.s7 52.6528
RES 4 512 dn.s0 95.2120
RES 4 512 cn.s1 95.3482
RES 4 512 dn.s2 95.1913
RES 4 512 cn.s3 95.7668
RES 4 512 dn.s4 95.1915
RES 4 512 cn.s5 95.7096
RES 4 512 dn.s6 95.0790
RES 4 512 cn.s7 95.7676
RES 4 1024 dn.s0 180.4564
RES 4 1024 cn.s1 181.3913
RES 4 1024 dn.s2 180.4860
RES 4 1024 cn.s3 181.2495
RES 4 1024 dn.s4 180.5909
RES 4 1024 cn.s5 181.5182
RES 4 1024 dn.s6 180.4846
RES 4 1024 cn.s7 181.5617
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs dn.s0 at 25 sizes
CLK 5 2.5917 2.5920
RES 5 64 dn.s0 22.7168
RES 5 64 cn.s1 28.9122
RES 5 64 dn.s2 22.6097
RES 5 64 cn.s3 28.9222
RES 5 64 dn.s4 22.6120
RES 5 64 cn.s5 28.9433
RES 5 64 dn.s6 22.6446
RES 5 64 cn.s7 28.9144
RES 5 256 dn.s0 52.3058
RES 5 256 cn.s1 52.6269
RES 5 256 dn.s2 52.4424
RES 5 256 cn.s3 52.6227
RES 5 256 dn.s4 52.5493
RES 5 256 cn.s5 52.6737
RES 5 256 dn.s6 52.3819
RES 5 256 cn.s7 52.6428
RES 5 512 dn.s0 95.2041
RES 5 512 cn.s1 95.7724
RES 5 512 dn.s2 95.2651
RES 5 512 cn.s3 95.5414
RES 5 512 dn.s4 95.1603
RES 5 512 cn.s5 95.7157
RES 5 512 dn.s6 95.1714
RES 5 512 cn.s7 95.7430
RES 5 1024 dn.s0 180.5452
RES 5 1024 cn.s1 181.6307
RES 5 1024 dn.s2 180.3659
RES 5 1024 cn.s3 181.6266
RES 5 1024 dn.s4 180.5681
RES 5 1024 cn.s5 181.6972
RES 5 1024 dn.s6 180.5527
RES 5 1024 cn.s7 181.5720
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs dn.s0 at 25 sizes
CLK 6 2.5918 2.5919
RES 6 64 dn.s0 22.6626
RES 6 64 cn.s1 28.9245
RES 6 64 dn.s2 22.6068
RES 6 64 cn.s3 28.9140
RES 6 64 dn.s4 22.6767
RES 6 64 cn.s5 28.9260
RES 6 64 dn.s6 22.6466
RES 6 64 cn.s7 28.9475
RES 6 256 dn.s0 52.4605
RES 6 256 cn.s1 52.5999
RES 6 256 dn.s2 52.4237
RES 6 256 cn.s3 52.6802
RES 6 256 dn.s4 52.4359
RES 6 256 cn.s5 52.6472
RES 6 256 dn.s6 52.4646
RES 6 256 cn.s7 52.7056
RES 6 512 dn.s0 95.1403
RES 6 512 cn.s1 95.7313
RES 6 512 dn.s2 95.1268
RES 6 512 cn.s3 95.7467
RES 6 512 dn.s4 95.2446
RES 6 512 cn.s5 95.7067
RES 6 512 dn.s6 95.1433
RES 6 512 cn.s7 95.7349
RES 6 1024 dn.s0 180.3088
RES 6 1024 cn.s1 181.4679
RES 6 1024 dn.s2 180.3193
RES 6 1024 cn.s3 181.1810
RES 6 1024 dn.s4 180.3374
RES 6 1024 cn.s5 181.3433
RES 6 1024 dn.s6 180.3617
RES 6 1024 cn.s7 181.4608
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs dn.s0 at 25 sizes
CLK 7 2.5919 2.5920
RES 7 64 dn.s0 22.6600
RES 7 64 cn.s1 28.8891
RES 7 64 dn.s2 22.6302
RES 7 64 cn.s3 28.9049
RES 7 64 dn.s4 22.6374
RES 7 64 cn.s5 28.9200
RES 7 64 dn.s6 22.6522
RES 7 64 cn.s7 28.9140
RES 7 256 dn.s0 52.5579
RES 7 256 cn.s1 52.6318
RES 7 256 dn.s2 52.4161
RES 7 256 cn.s3 52.5317
RES 7 256 dn.s4 52.5354
RES 7 256 cn.s5 52.6221
RES 7 256 dn.s6 52.5234
RES 7 256 cn.s7 52.6772
RES 7 512 dn.s0 95.0951
RES 7 512 cn.s1 95.7806
RES 7 512 dn.s2 95.2023
RES 7 512 cn.s3 95.5178
RES 7 512 dn.s4 95.2775
RES 7 512 cn.s5 95.7568
RES 7 512 dn.s6 95.0906
RES 7 512 cn.s7 95.5539
RES 7 1024 dn.s0 180.3308
RES 7 1024 cn.s1 181.5720
RES 7 1024 dn.s2 180.5305
RES 7 1024 cn.s3 181.5512
RES 7 1024 dn.s4 180.6229
RES 7 1024 cn.s5 181.5424
RES 7 1024 dn.s6 180.4437
RES 7 1024 cn.s7 181.3208
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs dn.s0 at 25 sizes
CLK 8 2.5919 2.5915
RES 8 64 dn.s0 22.6949
RES 8 64 cn.s1 28.9239
RES 8 64 dn.s2 22.6058
RES 8 64 cn.s3 28.9228
RES 8 64 dn.s4 22.6515
RES 8 64 cn.s5 28.8824
RES 8 64 dn.s6 22.6462
RES 8 64 cn.s7 28.9517
RES 8 256 dn.s0 52.4362
RES 8 256 cn.s1 52.6724
RES 8 256 dn.s2 52.4005
RES 8 256 cn.s3 52.5222
RES 8 256 dn.s4 52.4103
RES 8 256 cn.s5 52.6158
RES 8 256 dn.s6 52.5603
RES 8 256 cn.s7 52.6360
RES 8 512 dn.s0 94.9829
RES 8 512 cn.s1 95.7726
RES 8 512 dn.s2 95.1621
RES 8 512 cn.s3 95.6599
RES 8 512 dn.s4 94.6726
RES 8 512 cn.s5 95.7507
RES 8 512 dn.s6 95.0438
RES 8 512 cn.s7 95.2929
RES 8 1024 dn.s0 180.3928
RES 8 1024 cn.s1 181.2213
RES 8 1024 dn.s2 180.3587
RES 8 1024 cn.s3 181.4523
RES 8 1024 dn.s4 180.7407
RES 8 1024 cn.s5 181.6492
RES 8 1024 dn.s6 180.3672
RES 8 1024 cn.s7 181.4692
GATE PASS (0 failures) -- plaintext(4096 B), Xi, ivec, retval of all 8 slots vs dn.s0 at 25 sizes
CLK 9 2.5919 2.5920
RES 9 64 dn.s0 22.6137
RES 9 64 cn.s1 28.9200
